opportunity_id,sales_agent,product,model_1,model_2,model_3,account,deal_stage,engage_date,close_date,close_value,manager,regional_office,series,sales_price
3WQMBMSN,Marty Freudenburg,GTX Plus Basic,GTX,Plus,Basic,Treequote,Won,2017-03-24,2017-06-30,1185,Melvin Marxen,Central,GTX,1096
XIKWT7HM,Marty Freudenburg,MG Special,MG,Special,NA,Finhigh,Won,2017-03-24,2017-03-26,48,Melvin Marxen,Central,MG,55
J9QQVBQX,Maureen Marcano,GTX Plus Basic,GTX,Plus,Basic,J-Texon,Lost,2017-03-24,2017-04-01,0,Summer Sewald,West,GTX,1096
I51MJ7PP,Maureen Marcano,GTX Plus Basic,GTX,Plus,Basic,Cheers,Won,2017-03-24,2017-06-30,1021,Summer Sewald,West,GTX,1096
V690FQG4,Maureen Marcano,GTX Plus Basic,GTX,Plus,Basic,Scotfind,Won,2017-03-24,2017-05-26,1264,Summer Sewald,West,GTX,1096
OSB9S3PI,Moses Frase,MG Special,MG,Special,NA,Zumgoity,Lost,2017-03-24,2017-05-23,0,Dustin Brinkmann,Central,MG,55
JWRSTAU8,Moses Frase,GTX Basic,GTX,Basic,NA,Ron-tech,Won,2017-03-24,2017-06-12,503,Dustin Brinkmann,Central,GTX,550
YYAZ4JBY,Reed Clapper,GTX Pro,GTX,Pro,NA,Ganjaflex,Won,2017-03-24,2017-04-03,4440,Rocco Neubert,East,GTX,4821
8SEGAAT7,Versie Hillebrand,GTX Plus Basic,GTX,Plus,Basic,Inity,Lost,2017-03-24,2017-04-03,0,Dustin Brinkmann,Central,GTX,1096
4L36DJTM,Versie Hillebrand,MG Special,MG,Special,NA,Rangreen,Won,2017-03-24,2017-04-02,52,Dustin Brinkmann,Central,MG,55
7Z3S4XV9,Vicki Laflamme,GTX Basic,GTX,Basic,NA,Konex,Lost,2017-03-24,2017-04-03,0,Celia Rouche,West,GTX,550
SQOW8W0G,Violet Mclelland,GTX Basic,GTX,Basic,NA,Initech,Lost,2017-03-24,2017-05-05,0,Cara Losch,East,GTX,550
W3LGBNI2,Violet Mclelland,MG Special,MG,Special,NA,Gekko & Co,Lost,2017-03-24,2017-04-06,0,Cara Losch,East,MG,55
J2B3UZXA,Violet Mclelland,GTX Basic,GTX,Basic,NA,Gekko & Co,Won,2017-03-24,2017-03-26,499,Cara Losch,East,GTX,550
VH78FLDN,Zane Levy,GTX Pro,GTX,Pro,NA,Cheers,Lost,2017-03-24,2017-04-03,0,Summer Sewald,West,GTX,4821
KZKMLY96,Zane Levy,GTX Plus Basic,GTX,Plus,Basic,Condax,Won,2017-03-24,2017-03-29,1159,Summer Sewald,West,GTX,1096
9BGKQZ3H,Anna Snelling,MG Special,MG,Special,NA,Domzoom,Lost,2017-03-25,2017-04-03,0,Dustin Brinkmann,Central,MG,55
H6NJKV4F,Boris Faz,GTX Plus Pro,GTX,Plus,Pro,Betasoloin,Won,2017-03-25,2017-05-20,5479,Rocco Neubert,East,GTX,5482
L69Q015M,Daniell Hammack,GTX Pro,GTX,Pro,NA,Zotware,Won,2017-03-25,2017-05-19,4555,Rocco Neubert,East,GTX,4821
RX3F3VIU,Darcel Schlecht,MG Special,MG,Special,NA,Hottechi,Lost,2017-03-25,2017-04-02,0,Melvin Marxen,Central,MG,55
R5I9AAFG,Elease Gluck,MG Special,MG,Special,NA,Fasehatice,Lost,2017-03-25,2017-05-25,0,Celia Rouche,West,MG,55
JQ3HJFNA,Garret Kinder,GTX Plus Basic,GTX,Plus,Basic,Initech,Won,2017-03-25,2017-03-28,1026,Cara Losch,East,GTX,1096
XCC1C1GG,Gladys Colclough,GTX Basic,GTX,Basic,NA,Stanredtax,Won,2017-03-25,2017-04-03,503,Melvin Marxen,Central,GTX,550
WI1HQSIS,Gladys Colclough,GTX Plus Basic,GTX,Plus,Basic,Streethex,Won,2017-03-25,2017-06-14,1144,Melvin Marxen,Central,GTX,1096
LCTI4CFV,Gladys Colclough,MG Special,MG,Special,NA,Genco Pura Olive Oil Company,Won,2017-03-25,2017-06-16,55,Melvin Marxen,Central,MG,55
8GMDSXYY,Markita Hansen,MG Advanced,MG,Advanced,NA,Kan-code,Won,2017-03-25,2017-04-06,3181,Celia Rouche,West,MG,3393
QLTDWAEM,Marty Freudenburg,MG Special,MG,Special,NA,Scottech,Won,2017-03-25,2017-06-19,54,Melvin Marxen,Central,MG,55
UB8M6I5R,Maureen Marcano,GTX Pro,GTX,Pro,NA,Singletechno,Won,2017-03-25,2017-06-30,3959,Summer Sewald,West,GTX,4821
EBTJPEEY,Niesha Huffines,GTX Basic,GTX,Basic,NA,Streethex,Won,2017-03-25,2017-05-31,571,Melvin Marxen,Central,GTX,550
ATW70WX1,Reed Clapper,GTX Pro,GTX,Pro,NA,Donquadtech,Lost,2017-03-25,2017-04-05,0,Rocco Neubert,East,GTX,4821
9DBMY3OF,Vicki Laflamme,GTX Basic,GTX,Basic,NA,Kan-code,Lost,2017-03-25,2017-04-04,0,Celia Rouche,West,GTX,550
HRV9DSYF,Vicki Laflamme,GTX Basic,GTX,Basic,NA,Blackzim,Won,2017-03-25,2017-04-03,545,Celia Rouche,West,GTX,550
MNC7Q3JJ,Vicki Laflamme,GTX Basic,GTX,Basic,NA,Labdrill,Won,2017-03-25,2017-06-21,554,Celia Rouche,West,GTX,550
E3WWC6FJ,Violet Mclelland,MG Special,MG,Special,NA,Yearin,Won,2017-03-25,2017-04-02,68,Cara Losch,East,MG,55
QKKZQJ46,Violet Mclelland,MG Special,MG,Special,NA,Zencorporation,Won,2017-03-25,2017-06-16,52,Cara Losch,East,MG,55
M52B4VC5,Anna Snelling,MG Special,MG,Special,NA,Globex Corporation,Lost,2017-03-26,2017-04-04,0,Dustin Brinkmann,Central,MG,55
Z72Y3C3C,Anna Snelling,MG Special,MG,Special,NA,Dontechi,Won,2017-03-26,2017-04-04,54,Dustin Brinkmann,Central,MG,55
FQPPZ9NQ,Cassey Cress,MG Advanced,MG,Advanced,NA,Donware,Won,2017-03-26,2017-05-25,3822,Rocco Neubert,East,MG,3393
DUHS8KVY,Daniell Hammack,GTX Plus Basic,GTX,Plus,Basic,The New York Inquirer,Won,2017-03-26,2017-04-05,971,Rocco Neubert,East,GTX,1096
M72CT8RN,Daniell Hammack,GTX Plus Pro,GTX,Plus,Pro,Donware,Won,2017-03-26,2017-04-05,6024,Rocco Neubert,East,GTX,5482
XBFTCRLN,Darcel Schlecht,GTX Pro,GTX,Pro,NA,Stanredtax,Won,2017-03-26,2017-04-04,4820,Melvin Marxen,Central,GTX,4821
3ZILMRQK,Donn Cantrell,GTX Plus Pro,GTX,Plus,Pro,Kinnamplus,Lost,2017-03-26,2017-05-28,0,Rocco Neubert,East,GTX,5482
FZ72CGOI,Garret Kinder,GTX Pro,GTX,Pro,NA,Plussunin,Lost,2017-03-26,2017-06-25,0,Cara Losch,East,GTX,4821
72HZ4LDT,Garret Kinder,MG Advanced,MG,Advanced,NA,Ganjaflex,Won,2017-03-26,2017-04-02,2940,Cara Losch,East,MG,3393
4X3LNCWH,Hayden Neloms,MG Special,MG,Special,NA,Doncon,Won,2017-03-26,2017-04-04,49,Celia Rouche,West,MG,55
CMPFB2PS,Jonathan Berthelot,GTX Basic,GTX,Basic,NA,Conecom,Lost,2017-03-26,2017-04-02,0,Melvin Marxen,Central,GTX,550
61HW4ELT,Kami Bicknell,GTX Plus Basic,GTX,Plus,Basic,Finjob,Lost,2017-03-26,2017-05-31,0,Summer Sewald,West,GTX,1096
F481S8G3,Kami Bicknell,GTX Basic,GTX,Basic,NA,J-Texon,Won,2017-03-26,2017-05-22,545,Summer Sewald,West,GTX,550
677XNEFB,Markita Hansen,MG Special,MG,Special,NA,Y-corporation,Won,2017-03-26,2017-06-18,58,Celia Rouche,West,MG,55
7L0S5EON,Marty Freudenburg,MG Advanced,MG,Advanced,NA,Streethex,Lost,2017-03-26,2017-04-03,0,Melvin Marxen,Central,MG,3393
A3D8MRDX,Niesha Huffines,GTX Pro,GTX,Pro,NA,Dontechi,Won,2017-03-26,2017-05-12,4280,Melvin Marxen,Central,GTX,4821
YE6R6I1K,Reed Clapper,MG Advanced,MG,Advanced,NA,Umbrella Corporation,Won,2017-03-26,2017-05-29,2880,Rocco Neubert,East,MG,3393
JXUXBANJ,Rosalina Dieter,GTK 500,GTK,500,NA,Y-corporation,Won,2017-03-26,2017-04-05,25288,Celia Rouche,West,GTK,26768
UWPUJESS,Versie Hillebrand,MG Special,MG,Special,NA,Hottechi,Lost,2017-03-26,2017-05-25,0,Dustin Brinkmann,Central,MG,55
HSTXUOVW,Vicki Laflamme,MG Special,MG,Special,NA,Hatfan,Lost,2017-03-26,2017-05-06,0,Celia Rouche,West,MG,55
2ZT298DY,Zane Levy,GTX Basic,GTX,Basic,NA,Goodsilron,Lost,2017-03-26,2017-04-04,0,Summer Sewald,West,GTX,550
Z769EPTS,Zane Levy,GTX Basic,GTX,Basic,NA,Hottechi,Lost,2017-03-26,2017-05-14,0,Summer Sewald,West,GTX,550
GOIVV4OG,Cecily Lampkin,MG Advanced,MG,Advanced,NA,Zumgoity,Won,2017-03-27,2017-05-29,3267,Dustin Brinkmann,Central,MG,3393
CJOU1RYX,Daniell Hammack,GTX Plus Pro,GTX,Plus,Pro,Betasoloin,Won,2017-03-27,2017-06-09,5182,Rocco Neubert,East,GTX,5482
5OVTFUNQ,Darcel Schlecht,GTX Pro,GTX,Pro,NA,Cancity,Lost,2017-03-27,2017-04-05,0,Melvin Marxen,Central,GTX,4821
0RNYAI6O,Darcel Schlecht,MG Special,MG,Special,NA,Statholdings,Lost,2017-03-27,2017-04-07,0,Melvin Marxen,Central,MG,55
NSI9TMQ1,Garret Kinder,GTX Pro,GTX,Pro,NA,Zencorporation,Lost,2017-03-27,2017-05-31,0,Cara Losch,East,GTX,4821
2QQD7411,James Ascencio,GTX Basic,GTX,Basic,NA,Y-corporation,Won,2017-03-27,2017-05-25,540,Summer Sewald,West,GTX,550
XR57MBVC,James Ascencio,MG Advanced,MG,Advanced,NA,Finjob,Won,2017-03-27,2017-05-01,3492,Summer Sewald,West,MG,3393
8BY9YRL9,Jonathan Berthelot,GTX Plus Pro,GTX,Plus,Pro,dambase,Won,2017-03-27,2017-06-26,5991,Melvin Marxen,Central,GTX,5482
7PWQUE7O,Markita Hansen,GTX Basic,GTX,Basic,NA,Lexiqvolax,Lost,2017-03-27,2017-04-02,0,Celia Rouche,West,GTX,550
ELCQKUQU,Markita Hansen,MG Advanced,MG,Advanced,NA,Konex,Lost,2017-03-27,2017-04-06,0,Celia Rouche,West,MG,3393
CVPH0J04,Markita Hansen,GTX Pro,GTX,Pro,NA,Sunnamplex,Won,2017-03-27,2017-06-26,4968,Celia Rouche,West,GTX,4821
H8CLNRM2,Maureen Marcano,GTX Pro,GTX,Pro,NA,Konex,Won,2017-03-27,2017-05-26,5006,Summer Sewald,West,GTX,4821
MJBD6V39,Moses Frase,MG Special,MG,Special,NA,Conecom,Lost,2017-03-27,2017-05-01,0,Dustin Brinkmann,Central,MG,55
GQQ01OO5,Reed Clapper,GTX Plus Pro,GTX,Plus,Pro,Zotware,Lost,2017-03-27,2017-05-15,0,Rocco Neubert,East,GTX,5482
B85LVFR1,Reed Clapper,GTX Pro,GTX,Pro,NA,Mathtouch,Won,2017-03-27,2017-04-05,5363,Rocco Neubert,East,GTX,4821
U8XA7JCO,Versie Hillebrand,MG Special,MG,Special,NA,dambase,Won,2017-03-27,2017-06-28,49,Dustin Brinkmann,Central,MG,55
2GR73FEV,Zane Levy,GTX Plus Basic,GTX,Plus,Basic,Fasehatice,Lost,2017-03-27,2017-04-03,0,Summer Sewald,West,GTX,1096
AV4ZPXE3,Zane Levy,MG Advanced,MG,Advanced,NA,Doncon,Won,2017-03-27,2017-04-03,4253,Summer Sewald,West,MG,3393
X8QV83G1,Anna Snelling,MG Special,MG,Special,NA,Codehow,Lost,2017-03-28,2017-04-08,0,Dustin Brinkmann,Central,MG,55
T1ZYZ70B,Anna Snelling,MG Special,MG,Special,NA,Codehow,Lost,2017-03-28,2017-06-08,0,Dustin Brinkmann,Central,MG,55
RO6QLRCX,Cassey Cress,GTX Basic,GTX,Basic,NA,Plussunin,Won,2017-03-28,2017-05-30,422,Rocco Neubert,East,GTX,550
6FT804V9,Cecily Lampkin,GTX Basic,GTX,Basic,NA,Hottechi,Lost,2017-03-28,2017-04-06,0,Dustin Brinkmann,Central,GTX,550
SKTAI2GS,Cecily Lampkin,GTX Plus Basic,GTX,Plus,Basic,Codehow,Won,2017-03-28,2017-04-08,1056,Dustin Brinkmann,Central,GTX,1096
YIGSYPWD,Corliss Cosme,GTX Pro,GTX,Pro,NA,Bioplex,Lost,2017-03-28,2017-04-07,0,Cara Losch,East,GTX,4821
9IP0C0IR,Corliss Cosme,GTX Pro,GTX,Pro,NA,Ganjaflex,Lost,2017-03-28,2017-05-28,0,Cara Losch,East,GTX,4821
E06J9PDT,Darcel Schlecht,GTX Pro,GTX,Pro,NA,Dontechi,Lost,2017-03-28,2017-04-06,0,Melvin Marxen,Central,GTX,4821
3OLESA9M,Darcel Schlecht,MG Advanced,MG,Advanced,NA,Inity,Lost,2017-03-28,2017-04-03,0,Melvin Marxen,Central,MG,3393
3O7PIS8O,Darcel Schlecht,MG Advanced,MG,Advanced,NA,Warephase,Won,2017-03-28,2017-04-09,3665,Melvin Marxen,Central,MG,3393
FAV4HHP4,Donn Cantrell,GTX Pro,GTX,Pro,NA,Donquadtech,Won,2017-03-28,2017-06-03,4329,Rocco Neubert,East,GTX,4821
LOMFB71Q,Gladys Colclough,MG Special,MG,Special,NA,Finhigh,Lost,2017-03-28,2017-04-03,0,Melvin Marxen,Central,MG,55
C334XDK8,Hayden Neloms,MG Special,MG,Special,NA,Goodsilron,Won,2017-03-28,2017-04-08,58,Celia Rouche,West,MG,55
R707GGNA,James Ascencio,GTX Plus Pro,GTX,Plus,Pro,Y-corporation,Won,2017-03-28,2017-06-26,7356,Summer Sewald,West,GTX,5482
EP81D4IN,James Ascencio,GTX Pro,GTX,Pro,NA,Fasehatice,Won,2017-03-28,2017-06-25,4066,Summer Sewald,West,GTX,4821
UWZ7DFKY,Lajuana Vencill,MG Special,MG,Special,NA,Condax,Won,2017-03-28,2017-06-06,55,Dustin Brinkmann,Central,MG,55
7SH51ME1,Markita Hansen,MG Advanced,MG,Advanced,NA,Zoomit,Won,2017-03-28,2017-06-27,3738,Celia Rouche,West,MG,3393
QPH1YUAN,Maureen Marcano,GTX Basic,GTX,Basic,NA,Hottechi,Lost,2017-03-28,2017-04-04,0,Summer Sewald,West,GTX,550
7PV7V1RP,Maureen Marcano,MG Advanced,MG,Advanced,NA,Labdrill,Lost,2017-03-28,2017-05-26,0,Summer Sewald,West,MG,3393
C2WEF4XH,Maureen Marcano,GTX Plus Basic,GTX,Plus,Basic,Y-corporation,Won,2017-03-28,2017-05-15,888,Summer Sewald,West,GTX,1096
5G645WYV,Moses Frase,GTX Plus Pro,GTX,Plus,Pro,Bioholding,Won,2017-03-28,2017-04-07,5447,Dustin Brinkmann,Central,GTX,5482
5M3Z5DS4,Niesha Huffines,GTX Plus Pro,GTX,Plus,Pro,Globex Corporation,Won,2017-03-28,2017-04-05,5972,Melvin Marxen,Central,GTX,5482
CR20TBUT,Rosalina Dieter,GTX Pro,GTX,Pro,NA,Cheers,Won,2017-03-28,2017-04-02,4855,Celia Rouche,West,GTX,4821
M5E8U8HP,Rosie Papadopoulos,MG Advanced,MG,Advanced,NA,Xx-zobam,Won,2017-03-28,2017-05-29,3395,Cara Losch,East,MG,3393
9VEB4KWV,Violet Mclelland,MG Special,MG,Special,NA,Bioplex,Lost,2017-03-28,2017-04-07,0,Cara Losch,East,MG,55
9S7VQ79A,Zane Levy,GTX Plus Basic,GTX,Plus,Basic,Goodsilron,Won,2017-03-28,2017-03-30,1084,Summer Sewald,West,GTX,1096
1MQFYGEE,Cecily Lampkin,MG Advanced,MG,Advanced,NA,Inity,Won,2017-03-29,2017-06-03,3670,Dustin Brinkmann,Central,MG,3393
4G10PCOZ,Daniell Hammack,GTX Plus Basic,GTX,Plus,Basic,Initech,Lost,2017-03-29,2017-04-02,0,Rocco Neubert,East,GTX,1096
DLZYL69K,Daniell Hammack,GTX Plus Pro,GTX,Plus,Pro,Gekko & Co,Won,2017-03-29,2017-06-02,5304,Rocco Neubert,East,GTX,5482
KYQ50DTU,Darcel Schlecht,GTX Plus Pro,GTX,Plus,Pro,Treequote,Lost,2017-03-29,2017-04-06,0,Melvin Marxen,Central,GTX,5482
FRIVBOOA,Darcel Schlecht,GTX Pro,GTX,Pro,NA,Conecom,Won,2017-03-29,2017-06-16,3844,Melvin Marxen,Central,GTX,4821
7ASDRLM5,Donn Cantrell,GTX Basic,GTX,Basic,NA,Acme Corporation,Won,2017-03-29,2017-05-11,549,Rocco Neubert,East,GTX,550
0HB6OUIN,Gladys Colclough,GTX Pro,GTX,Pro,NA,Condax,Lost,2017-03-29,2017-05-20,0,Melvin Marxen,Central,GTX,4821
UWK0KA56,Gladys Colclough,MG Advanced,MG,Advanced,NA,Stanredtax,Lost,2017-03-29,2017-04-05,0,Melvin Marxen,Central,MG,3393
CCVCBR83,Jonathan Berthelot,GTX Basic,GTX,Basic,NA,Hottechi,Won,2017-03-29,2017-04-05,553,Melvin Marxen,Central,GTX,550
SV2VJ3VH,Kami Bicknell,GTX Plus Basic,GTX,Plus,Basic,Plexzap,Lost,2017-03-29,2017-05-05,0,Summer Sewald,West,GTX,1096
ASL3FJZP,Kami Bicknell,MG Advanced,MG,Advanced,NA,Faxquote,Won,2017-03-29,2017-04-07,3523,Summer Sewald,West,MG,3393
0S4K915N,Kary Hendrixson,GTX Basic,GTX,Basic,NA,Konex,Lost,2017-03-29,2017-05-20,0,Summer Sewald,West,GTX,550
8IJOC37Z,Kary Hendrixson,GTX Basic,GTX,Basic,NA,Hottechi,Won,2017-03-29,2017-06-28,424,Summer Sewald,West,GTX,550
28BIO7F9,Marty Freudenburg,GTX Basic,GTX,Basic,NA,Konmatfix,Won,2017-03-29,2017-06-02,490,Melvin Marxen,Central,GTX,550
9B5T5QTA,Maureen Marcano,GTX Pro,GTX,Pro,NA,Konex,Lost,2017-03-29,2017-04-04,0,Summer Sewald,West,GTX,4821
9ZDFLOKA,Maureen Marcano,MG Special,MG,Special,NA,Green-Plus,Won,2017-03-29,2017-04-07,48,Summer Sewald,West,MG,55
8FXUNDUS,Moses Frase,MG Advanced,MG,Advanced,NA,Hottechi,Won,2017-03-29,2017-05-26,3982,Dustin Brinkmann,Central,MG,3393
MLC5KY2R,Rosalina Dieter,MG Advanced,MG,Advanced,NA,Finjob,Lost,2017-03-29,2017-06-11,0,Celia Rouche,West,MG,3393
98YPUABG,Vicki Laflamme,GTX Plus Pro,GTX,Plus,Pro,Sonron,Lost,2017-03-29,2017-04-06,0,Celia Rouche,West,GTX,5482
181X64EU,Vicki Laflamme,GTX Plus Basic,GTX,Plus,Basic,Goodsilron,Won,2017-03-29,2017-04-09,1176,Celia Rouche,West,GTX,1096
XLKL4EI0,Wilburn Farren,GTX Basic,GTX,Basic,NA,Betasoloin,Lost,2017-03-29,2017-04-10,0,Cara Losch,East,GTX,550
5RUF6451,Wilburn Farren,GTX Basic,GTX,Basic,NA,Kinnamplus,Won,2017-03-29,2017-04-04,589,Cara Losch,East,GTX,550
G67668KN,Zane Levy,GTX Plus Pro,GTX,Plus,Pro,Singletechno,Lost,2017-03-29,2017-05-16,0,Summer Sewald,West,GTX,5482
4SAUJMOI,Boris Faz,GTX Basic,GTX,Basic,NA,Vehement Capital Partners,Lost,2017-03-30,2017-04-01,0,Rocco Neubert,East,GTX,550
B2H3P25L,Boris Faz,GTX Plus Pro,GTX,Plus,Pro,Xx-zobam,Lost,2017-03-30,2017-04-07,0,Rocco Neubert,East,GTX,5482
DF19VWL4,Cassey Cress,GTX Pro,GTX,Pro,NA,The New York Inquirer,Won,2017-03-30,2017-04-06,4276,Rocco Neubert,East,GTX,4821
ZIZXHX09,Cassey Cress,MG Advanced,MG,Advanced,NA,Silis,Won,2017-03-30,2017-04-07,3390,Rocco Neubert,East,MG,3393
70GGNRPB,Cecily Lampkin,GTX Basic,GTX,Basic,NA,Bioholding,Lost,2017-03-30,2017-04-11,0,Dustin Brinkmann,Central,GTX,550
0VYX8TN3,Cecily Lampkin,MG Special,MG,Special,NA,dambase,Lost,2017-03-30,2017-04-09,0,Dustin Brinkmann,Central,MG,55
JPJ3A9T8,Cecily Lampkin,GTX Basic,GTX,Basic,NA,Dontechi,Won,2017-03-30,2017-05-19,541,Dustin Brinkmann,Central,GTX,550
1A86ZD0B,Corliss Cosme,GTX Plus Pro,GTX,Plus,Pro,Ganjaflex,Won,2017-03-30,2017-06-26,5189,Cara Losch,East,GTX,5482
PMQ4M2UX,Daniell Hammack,GTX Pro,GTX,Pro,NA,Ganjaflex,Lost,2017-03-30,2017-04-07,0,Rocco Neubert,East,GTX,4821
OFQCCQ6I,Daniell Hammack,GTX Plus Pro,GTX,Plus,Pro,Xx-zobam,Won,2017-03-30,2017-06-23,6920,Rocco Neubert,East,GTX,5482
3Z2BQVQ7,Darcel Schlecht,GTX Basic,GTX,Basic,NA,Condax,Lost,2017-03-30,2017-04-01,0,Melvin Marxen,Central,GTX,550
57FO8KSQ,Darcel Schlecht,GTX Plus Basic,GTX,Plus,Basic,Isdom,Lost,2017-03-30,2017-04-07,0,Melvin Marxen,Central,GTX,1096
3VQOFPW7,Darcel Schlecht,MG Advanced,MG,Advanced,NA,Globex Corporation,Lost,2017-03-30,2017-05-17,0,Melvin Marxen,Central,MG,3393
HMKFBTYR,Darcel Schlecht,GTX Basic,GTX,Basic,NA,Bioholding,Won,2017-03-30,2017-06-20,600,Melvin Marxen,Central,GTX,550
RMO3I92N,Donn Cantrell,GTX Plus Basic,GTX,Plus,Basic,Bubba Gump,Lost,2017-03-30,2017-04-11,0,Rocco Neubert,East,GTX,1096
2AV40FHB,Donn Cantrell,GTX Pro,GTX,Pro,NA,Konex,Lost,2017-03-30,2017-04-01,0,Rocco Neubert,East,GTX,4821
OUR875IK,Donn Cantrell,GTX Basic,GTX,Basic,NA,Xx-zobam,Won,2017-03-30,2017-04-06,564,Rocco Neubert,East,GTX,550
LUFY70BU,Elease Gluck,GTK 500,GTK,500,NA,Goodsilron,Lost,2017-03-30,2017-04-04,0,Celia Rouche,West,GTK,26768
1OUHMFJV,Garret Kinder,GTX Plus Basic,GTX,Plus,Basic,Zathunicon,Won,2017-03-30,2017-05-31,1037,Cara Losch,East,GTX,1096
GMNQUFQZ,Kami Bicknell,GTX Basic,GTX,Basic,NA,Hottechi,Won,2017-03-30,2017-04-01,500,Summer Sewald,West,GTX,550
YWF7W7H8,Lajuana Vencill,GTX Plus Pro,GTX,Plus,Pro,Hottechi,Won,2017-03-30,2017-04-07,5728,Dustin Brinkmann,Central,GTX,5482
120BESB3,Markita Hansen,MG Advanced,MG,Advanced,NA,Kan-code,Lost,2017-03-30,2017-04-09,0,Celia Rouche,West,MG,3393
HPSSENGT,Marty Freudenburg,GTX Pro,GTX,Pro,NA,Statholdings,Lost,2017-03-30,2017-04-06,0,Melvin Marxen,Central,GTX,4821
8TXOC3S3,Moses Frase,MG Advanced,MG,Advanced,NA,Scottech,Lost,2017-03-30,2017-04-11,0,Dustin Brinkmann,Central,MG,3393
N55VF08D,Moses Frase,MG Special,MG,Special,NA,Finhigh,Won,2017-03-30,2017-05-20,54,Dustin Brinkmann,Central,MG,55
265SZR01,Rosalina Dieter,GTX Basic,GTX,Basic,NA,Xx-holding,Won,2017-03-30,2017-06-19,501,Celia Rouche,West,GTX,550
NKO2JRRS,Rosie Papadopoulos,GTX Plus Pro,GTX,Plus,Pro,Umbrella Corporation,Won,2017-03-30,2017-04-08,6155,Cara Losch,East,GTX,5482
WW3NDCO2,Rosie Papadopoulos,GTX Plus Pro,GTX,Plus,Pro,Zathunicon,Won,2017-03-30,2017-04-08,4668,Cara Losch,East,GTX,5482
DGPI60HG,Versie Hillebrand,GTX Plus Pro,GTX,Plus,Pro,Zumgoity,Won,2017-03-30,2017-06-09,5017,Dustin Brinkmann,Central,GTX,5482
06DUY829,Versie Hillebrand,MG Special,MG,Special,NA,Ron-tech,Won,2017-03-30,2017-04-08,59,Dustin Brinkmann,Central,MG,55
HOG5OE78,Vicki Laflamme,GTX Pro,GTX,Pro,NA,Fasehatice,Lost,2017-03-30,2017-04-08,0,Celia Rouche,West,GTX,4821
PLM5WEY4,Vicki Laflamme,MG Advanced,MG,Advanced,NA,Plexzap,Won,2017-03-30,2017-04-06,3316,Celia Rouche,West,MG,3393
EWQVZB85,Zane Levy,GTX Plus Pro,GTX,Plus,Pro,Plexzap,Won,2017-03-30,2017-04-10,6227,Summer Sewald,West,GTX,5482
SFFFNT6B,Anna Snelling,MG Special,MG,Special,NA,Treequote,Lost,2017-03-31,2017-04-07,0,Dustin Brinkmann,Central,MG,55
99AAJPQN,Anna Snelling,MG Special,MG,Special,NA,Condax,Won,2017-03-31,2017-06-15,58,Dustin Brinkmann,Central,MG,55
JW2FHT1G,Anna Snelling,MG Advanced,MG,Advanced,NA,dambase,Won,2017-03-31,2017-04-08,3626,Dustin Brinkmann,Central,MG,3393
08KE6ZQN,Boris Faz,MG Advanced,MG,Advanced,NA,Vehement Capital Partners,Won,2017-03-31,2017-04-01,2819,Rocco Neubert,East,MG,3393
0WVCRCOU,Cassey Cress,GTX Pro,GTX,Pro,NA,Xx-zobam,Lost,2017-03-31,2017-04-01,0,Rocco Neubert,East,GTX,4821
V5QIL0HU,Cassey Cress,GTX Pro,GTX,Pro,NA,Zencorporation,Lost,2017-03-31,2017-04-07,0,Rocco Neubert,East,GTX,4821
F52YEFJ8,Gladys Colclough,GTX Plus Pro,GTX,Plus,Pro,Globex Corporation,Lost,2017-03-31,2017-04-02,0,Melvin Marxen,Central,GTX,5482
OZDJFUHH,Hayden Neloms,GTX Plus Basic,GTX,Plus,Basic,Fasehatice,Won,2017-03-31,2017-04-09,901,Celia Rouche,West,GTX,1096
BUPUP2TV,Hayden Neloms,MG Advanced,MG,Advanced,NA,Doncon,Won,2017-03-31,2017-06-04,3438,Celia Rouche,West,MG,3393
HTQO5XIW,James Ascencio,GTX Basic,GTX,Basic,NA,Faxquote,Won,2017-03-31,2017-04-08,589,Summer Sewald,West,GTX,550
XCBKZWDX,Kami Bicknell,MG Special,MG,Special,NA,Plusstrip,Lost,2017-03-31,2017-06-20,0,Summer Sewald,West,MG,55
W7F056RK,Kami Bicknell,GTX Pro,GTX,Pro,NA,Sunnamplex,Won,2017-03-31,2017-04-01,5073,Summer Sewald,West,GTX,4821
9LZICBEV,Kary Hendrixson,MG Advanced,MG,Advanced,NA,Hottechi,Lost,2017-03-31,2017-04-01,0,Summer Sewald,West,MG,3393
YAKIMBKC,Kary Hendrixson,GTX Basic,GTX,Basic,NA,Konex,Won,2017-03-31,2017-04-02,609,Summer Sewald,West,GTX,550
FHU2WQ2K,Kary Hendrixson,MG Special,MG,Special,NA,Goodsilron,Won,2017-03-31,2017-04-01,55,Summer Sewald,West,MG,55
VF651O1V,Markita Hansen,MG Special,MG,Special,NA,Fasehatice,Lost,2017-03-31,2017-04-12,0,Celia Rouche,West,MG,55
ISHAZTWG,Maureen Marcano,GTX Plus Basic,GTX,Plus,Basic,Green-Plus,Lost,2017-03-31,2017-04-12,0,Summer Sewald,West,GTX,1096
0XIPT9AX,Maureen Marcano,GTX Plus Pro,GTX,Plus,Pro,Condax,Won,2017-03-31,2017-04-10,5637,Summer Sewald,West,GTX,5482
UURLD9W8,Maureen Marcano,GTX Plus Pro,GTX,Plus,Pro,Plexzap,Won,2017-03-31,2017-04-11,5793,Summer Sewald,West,GTX,5482
